Datum,"  FX","  FM"," RSK",RSKF," SDK",SHK_TAG,"  NM"," VPM","  PM"," TMK"," UPM"," TXK"," TNK"," TGK"
1936-01-01,,,"2.664516129032258",2.129032258064516,,0.6129032258064516,"6.416129032258064","7.164516129032258","1000.3903225806451","3.632258064516129","88.6774193548387","5.483870967741935","1.5",
1936-02-01,,,"2.575862068965517",2.7586206896551726,,0.5862068965517241,"6.327586206896552","5.5344827586206895","1006.5586206896552","0.0655172413793103","87.24137931034483","2.124137931034483","-1.803448275862069",
1936-03-01,,,"0.4193548387096774",0.5483870967741935,,0.064516129032258,"6.087096774193548","7.164516129032258","1011.7","4.6","83.87096774193549","7.958064516129032","1.5419354838709676",
1936-04-01,,,"2.9166666666666665",2.2333333333333334,,0.0,"5.876666666666667","7.55","1007.9166666666666","5.65","80.93333333333334","9.833333333333334","2.25",
1936-05-01,,,"1.1612903225806452",0.7096774193548387,,0.0,"5.874193548387097","10.764516129032256","1013.0709677419356","11.148387096774194","80.38709677419355","15.880645161290325","7.625806451612903",
1936-06-01,,,"0.8500000000000001",0.5,,0.0,"4.336666666666667","13.32","1013.3933333333332","17.176666666666666","67.16666666666667","22.47","10.523333333333332",
1936-07-01,,,"3.4838709677419355",0.8709677419354839,,0.0,"5.54516129032258","15.64516129032258","1009.4774193548388","17.374193548387098","78.83870967741936","22.29032258064516","12.922580645161291",
1936-08-01,,,"1.6064516129032258",0.5483870967741935,,0.0,"5.035483870967742","15.596774193548388","1015.1516129032258","16.429032258064517","82.45161290322581","21.54516129032258","11.887096774193548",
1936-09-01,,,"1.5066666666666668",0.6333333333333333,,0.0,"4.54","11.99","1014.7133333333334","13.013333333333332","77.96666666666667","18.25","8.166666666666666",
1936-10-01,,,"2.9612903225806453",0.9032258064516128,,0.0,"5.870967741935484","9.106451612903228","1011.7096774193548","7.170967741935484","86.90322580645162","11.093548387096773","3.1548387096774198",
1936-11-01,,,"2.1866666666666665",0.9666666666666668,,0.0,"6.65","7.806666666666667","1011.09","4.506666666666666","90.16666666666669","6.623333333333333","2.0933333333333333",
1936-12-01,,,"0.9612903225806452",1.1612903225806452,,0.0,"5.393548387096774","6.82258064516129","1015.9580645161292","2.8","89.45161290322581","4.996774193548387","0.1064516129032258",
1937-01-01,,,"1.5612903225806452",2.4838709677419355,,0.5806451612903226,"6.203225806451614","4.987096774193549","1014.116129032258","-1.4516129032258065","84.12903225806451","0.7806451612903227","-3.293548387096774","-4.403225806451613"
1937-02-01,,,"3.0535714285714284",1.1785714285714286,,0.3928571428571428,"6.914285714285714","6.771428571428571","999.6357142857142","2.35","90.85714285714286","4.803571428571429","-0.2642857142857143","-1.4892857142857143"
1937-03-01,,,"2.3161290322580643",3.193548387096774,,2.290322580645161,"6.351612903225806","6.383870967741935","1003.0419354838708","2.3096774193548386","86.41935483870968","5.219354838709678","-0.7451612903225806","-1.7677419354838708"
1937-04-01,,,"2.97",0.8,,0.0,"6.453333333333333","9.763333333333332","1007.4","8.74","86.23333333333333","12.513333333333332","5.426666666666667","4.196666666666667"
1937-05-01,,,"2.2161290322580647",0.5806451612903226,,0.0,"4.719354838709678","12.59032258064516","1015.7193548387096","14.21935483870968","77.2258064516129","19.5","9.13225806451613","7.016129032258065"
1937-06-01,,,"3.2033333333333336",0.7333333333333333,,0.0,"5.323333333333333","14.54","1012.9066666666666","16.13","76.96666666666667","20.78333333333333","11.236666666666666","9.623333333333331"
1937-07-01,,,"2.438709677419354",0.7096774193548387,,0.0,"6.003225806451613","16.216129032258063","1011.2612903225806","17.351612903225806","81.80645161290323","21.39354838709677","13.422580645161291","11.570967741935483"
1937-08-01,,,"0.7903225806451613",0.5806451612903226,,0.0,"4.84516129032258","16.783870967741933","1013.8064516129032","17.561290322580643","82.87096774193549","22.79032258064516","12.229032258064516","10.15483870967742"
1937-09-01,,,"1.8333333333333333",0.6666666666666666,,0.0,"5.046666666666667","13.0","1010.6633333333334","13.553333333333336","82.0","18.37333333333333","8.806666666666667","6.04"
1937-10-01,,,"0.5258064516129033",0.7419354838709677,,0.0,"5.683870967741935","11.21935483870968","1014.8870967741937","10.461290322580645","87.35483870967742","13.9","6.825806451612903","5.061290322580645"
