Datum,"  FX","  FM"," RSK",RSKF," SDK",SHK_TAG,"  NM"," VPM","  PM"," TMK"," UPM"," TXK"," TNK"," TGK"
1898-03-01,,,"3.196774193548387",3.064516129032258,,0.0,"6.496774193548387","6.729032258064516","1006.9354838709676","2.851612903225807","88.7741935483871","5.164516129032258","0.5645161290322581",
1898-04-01,,,"2.18",1.1666666666666667,,0.0,"6.446666666666667","7.78","1013.1633333333334","5.83","84.1","8.41","3.523333333333333",
1898-05-01,,,"2.0",1.0,,0.0,"6.077419354838709","11.01290322580645","1008.5096774193548","10.558064516129033","85.70967741935483","14.093548387096773","6.793548387096774",
1898-06-01,,,"0.7633333333333334",0.7,,0.0,"3.896666666666667","12.823333333333332","1012.6","14.796666666666663","75.73333333333333","18.863333333333333","9.733333333333333",
1898-07-01,,,"3.325806451612903",0.5806451612903226,,0.0,"5.04516129032258","13.125806451612902","1011.1870967741936","14.167741935483871","81.16129032258064","17.612903225806452","10.374193548387098",
1898-08-01,,,"2.467741935483871",0.4516129032258064,,0.0,"4.129032258064516","15.648387096774194","1015.3451612903226","17.019354838709678","79.93548387096774","21.73548387096774","12.751612903225809",
1898-09-01,,,"1.5066666666666668",0.8,,0.0,"4.086666666666667","12.303333333333336","1016.4433333333332","12.923333333333334","82.33333333333333","17.43","8.506666666666666",
1898-10-01,,,"1.596774193548387",1.5806451612903225,,0.0,"6.132258064516129","9.593548387096773","1014.1032258064516","7.629032258064516","88.12903225806451","10.480645161290322","4.877419354838709",
1898-11-01,,,"0.5666666666666667",1.1,,0.0333333333333333,"6.043333333333334","7.939999999999999","1013.01","4.586666666666667","92.43333333333334","6.859999999999999","2.24",
1898-12-01,,,"1.3806451612903226",1.8064516129032255,,0.032258064516129,"6.074193548387097","7.303225806451613","1010.6387096774192","4.064516129032258","87.35483870967742","6.212903225806452","1.664516129032258",
1899-01-01,,,"1.8870967741935485",3.225806451612903,,0.064516129032258,"5.754838709677419","6.412903225806452","1007.0225806451612","2.106451612903226","88.12903225806451","4.270967741935484","-0.0612903225806451",
1899-02-01,,,"1.0321428571428573",2.071428571428572,,0.3928571428571428,"5.835714285714286","6.342857142857143","1013.1535714285714","2.439285714285714","83.92857142857143","4.910714285714286","0.1392857142857143",
1899-03-01,,,"0.9161290322580644",2.4838709677419355,,1.5161290322580645,"5.445161290322581","6.16774193548387","1010.8741935483872","2.035483870967742","82.96774193548387","5.880645161290323","-1.3193548387096774",
1899-04-01,,,"1.7033333333333334",1.3,,0.0,"4.616666666666666","7.58","1005.0866666666668","7.026666666666667","75.26666666666667","11.603333333333332","2.7066666666666666",
1899-05-01,,,"0.8258064516129032",0.3548387096774194,,0.0,"5.080645161290323","9.648387096774194","1010.6741935483872","11.05483870967742","72.54838709677419","15.296774193548387","7.429032258064517",
1899-06-01,,,"1.106666666666667",0.4333333333333333,,0.0,"5.043333333333334","11.663333333333332","1011.1733333333334","13.643333333333334","75.43333333333334","17.366666666666667","8.703333333333335",
1899-07-01,,,"1.9548387096774196",0.6451612903225806,,0.0,"3.770967741935484","16.493548387096773","1011.783870967742","18.39354838709677","77.87096774193549","22.541935483870965","13.86774193548387",
1899-08-01,,,"0.7709677419354838",0.2903225806451613,,0.0,"2.761290322580645","13.63225806451613","1012.2741935483872","15.929032258064517","75.83870967741936","20.677419354838708","10.99032258064516",
1899-09-01,,,"2.45",0.8666666666666667,,0.0,"4.8933333333333335","12.57","1003.3233333333334","12.273333333333332","87.76666666666667","16.13","9.243333333333334",
1899-10-01,,,"0.7774193548387097",0.967741935483871,,0.0,"4.474193548387096","9.3","1013.7290322580644","8.229032258064516","83.54838709677419","11.932258064516128","4.380645161290323",
1899-11-01,,,"1.3166666666666669",0.5,,0.0,"5.303333333333333","9.083333333333334","1014.1633333333334","7.41","86.73333333333333","10.016666666666667","4.583333333333333",
1899-12-01,,,"1.2999999999999998",3.5161290322580645,,2.032258064516129,"5.329032258064516","4.67741935483871","1012.1354838709676","-2.767741935483871","87.90322580645162","-0.0612903225806452","-5.532258064516129",
