,Datum,"  FX","  FM"," RSK",RSKF," SDK",SHK_TAG,"  NM"," VPM","  PM"," TMK"," UPM"," TXK"," TNK"," TGK"
0,1979-01-01,7.354838709677419,3.496774193548388,1.1516129032258065,6.032258064516129,,21.32258064516129,6.587096774193548,4.241935483870968,,-4.025806451612903,88.61290322580645,-1.6870967741935483,-6.929032258064517,-8.316129032258065
1,1979-02-01,8.282142857142857,3.107142857142857,1.6321428571428571,4.785714285714286,,28.678571428571427,6.453571428571428,4.389285714285714,,-3.157142857142857,88.57142857142857,-0.4214285714285714,-5.889285714285714,-6.242857142857143
2,1979-03-01,10.66451612903226,3.6193548387096777,1.8580645161290323,6.290322580645161,,3.193548387096774,6.245161290322581,6.558064516129033,,3.3193548387096774,84.29032258064517,6.612903225806452,0.4580645161290323,-0.5129032258064516
3,1979-04-01,8.706666666666667,2.67,1.9366666666666668,3.8,,0.0,5.72,7.85,,7.173333333333334,78.36666666666666,11.286666666666669,2.86,1.87
4,1979-05-01,8.764516129032257,2.296774193548387,2.2225806451612904,3.225806451612903,,0.0,5.035483870967742,10.861290322580643,,12.651612903225804,73.06451612903226,17.57741935483871,6.867741935483871,6.061290322580645
5,1979-06-01,7.246666666666667,2.256666666666667,1.4833333333333334,4.2,,0.0,5.203333333333333,14.08,,16.44,75.13333333333334,21.453333333333333,12.31,10.91
6,1979-07-01,8.570967741935483,2.696774193548387,2.4612903225806453,4.645161290322581,,0.0,5.967741935483871,13.77741935483871,,15.325806451612904,78.93548387096774,19.89354838709677,11.37741935483871,9.97741935483871
7,1979-08-01,6.606451612903226,2.2806451612903227,1.9064516129032256,3.6774193548387095,,0.0,5.741935483870968,13.912903225806453,,15.916129032258064,77.90322580645162,20.96451612903226,11.406451612903227,10.203225806451613
8,1979-09-01,7.686666666666666,2.31,0.7899999999999999,2.8,,0.0,4.55,12.53,,13.086666666666668,80.63333333333334,18.81,8.283333333333333,6.78
9,1979-10-01,8.593548387096773,3.541935483870968,0.5064516129032258,2.5161290322580645,,0.0,4.370967741935484,9.077419354838709,,8.63225806451613,78.0,13.535483870967743,4.264516129032257,2.925806451612903
10,1979-11-01,8.43,3.053333333333333,1.65,4.4,,0.0,5.706666666666666,7.533333333333333,,4.510000000000001,88.3,7.376666666666667,1.4066666666666667,0.2866666666666667
11,1979-12-01,11.193548387096774,4.209677419354839,3.1516129032258067,5.225806451612903,,0.064516129032258,6.767741935483872,7.587096774193548,,4.603225806451612,86.70967741935483,6.903225806451613,2.2838709677419358,1.8387096774193548
12,1980-01-01,6.264516129032257,2.480645161290323,1.1193548387096774,4.967741935483871,1.7064516129032257,0.7096774193548387,5.903225806451613,4.851612903225806,,-2.296774193548387,89.19354838709677,0.2870967741935484,-5.493548387096775,-6.270967741935484
